Entrez,Gene,VEGAS_AD1,VEGAS_AD2,Tribe-DO-Status,AD1-NetWAS-RankSum,AD2-NetWAS-RankSum
147463.0,ANKRD29,0.812,0.84,0.0,13694061.5,8542298.5
8329.0,HIST1H2AI,0.726,0.08922,0.0,14953824.0,8466177.0
5699.0,PSMB10,0.546,0.02622,0.0,10536314.0,4685684.5
6518.0,SLC2A5,0.00615,0.138,0.0,12913658.0,8061028.0
51058.0,ZNF691,0.765,0.899,0.0,13739216.5,8231456.5
55184.0,C20orf12,0.205,0.908,0.0,14160537.5,8171212.5
8521.0,GCM1,0.793,0.668,0.0,12942174.0,12624233.0
55727.0,BTBD7,0.626,0.371,0.0,14338936.0,7353172.0
285349.0,ZNF660,0.09865,0.505,0.0,11707757.0,7487112.5
152687.0,ZNF595,0.178,0.763,0.0,15377250.0,10330238.0
23780.0,APOL2,0.912,0.984,0.0,13895893.5,14153952.0
79908.0,BTNL8,0.886,0.54,0.0,13455459.5,8004645.5
79876.0,UBA5,0.818,0.172,0.0,9861554.5,2409249.5
10563.0,CXCL13,0.503,0.912,0.0,13422607.0,7852031.0
5868.0,RAB5A,0.478,0.04851,0.0,9086150.5,4250874.5
51135.0,IRAK4,0.777,0.868,0.0,14084160.5,8906203.0
8341.0,HIST1H2BN,0.577,0.09091,0.0,14461356.5,11750340.0
95681.0,TSGA14,0.06206,0.499,0.0,11727481.5,4048387.0
389362.0,PSMG4,0.603,0.73,0.0,9295041.0,12322072.5
283189.0,OR9G4,0.253,0.218,0.0,13664016.0,8650936.0
8813.0,DPM1,0.65,0.215,0.0,14634013.5,5321103.5
6360.0,CCL16,0.15,0.321,0.0,12679405.0,5126832.5
84985.0,FAM83A,0.999,0.618,0.0,14246395.0,5518057.0
493829.0,TRIM72,0.756,0.651,0.0,12994515.0,13081833.0
81620.0,CDT1,0.394,0.551,0.0,7037346.5,8571325.0
3624.0,INHBA,0.27,0.06053,0.0,11599953.0,4284902.0
160857.0,CCDC122,0.818,0.197,0.0,13742063.0,10712985.0
84436.0,ZNF528,0.718,0.468,0.0,11459960.5,8563775.5
115825.0,WDFY2,0.989,0.429,0.0,13828756.5,5883900.5
91978.0,C19orf20,0.394,0.476,0.0,11929601.0,12736077.0
10534.0,SSSCA1,0.345,0.94,0.0,12030124.0,13582649.0
3018.0,HIST1H2BB,0.791,0.749,0.0,14363569.0,13572581.0
4501.0,MT1X,0.672,0.546,0.0,11868439.0,8788615.5
10018.0,BCL2L11,0.404,0.209,0.0,9183262.0,4711093.5
57539.0,WDR35,0.246,0.916,0.0,12418101.0,11387091.5
348110.0,C15orf38,0.163,0.374,0.0,11721289.0,11014736.5
10874.0,NMU,0.992,0.444,0.0,11231156.0,5568639.0
779.0,CACNA1S,0.938,0.781,0.0,12797418.0,13987004.0
11027.0,LILRA2,0.155,0.321,0.0,12956645.5,10804161.0
54757.0,FAM20A,0.201,0.202,0.0,11837117.0,14400704.5
25827.0,FBXL2,0.641,0.529,0.0,13018450.5,3939475.5
147138.0,TMC8,0.504,0.993,0.0,13758313.5,8747052.5
391253.0,SPINT4,0.131,0.127,0.0,13740225.5,4157045.5
27190.0,IL17B,0.845,0.395,0.0,13543875.0,13982649.0
203328.0,SUSD3,0.08185,0.101,0.0,12127679.0,11188118.5
219873.0,OR10S1,0.955,0.497,0.0,13240328.5,10388670.5
116729.0,DYSFIP1,0.484,0.419,0.0,12436024.0,7992308.5
6636.0,SNRPF,0.181,0.815,0.0,12591543.0,10969185.0
23640.0,HSPBP1,0.838,0.731,0.0,10147141.5,12189460.0
9695.0,EDEM1,0.457,0.785,0.0,14504441.5,5426720.0
283111.0,OR51V1,0.305,0.61,0.0,13597777.0,7406501.0
28992.0,MACROD1,0.804,0.02521,0.0,13620495.0,9723364.0
54760.0,PCSK4,0.465,0.25,0.0,12951510.5,8666507.5
401665.0,OR51T1,0.577,0.03314,0.0,12168430.5,12484033.0
6917.0,TCEA1,0.953,0.216,0.0,10820004.5,5674031.0
79698.0,ZMAT4,0.909,0.758,0.0,14663978.0,9296304.0
27106.0,ARRDC2,0.204,0.22,0.0,12495195.0,12494196.5
219621.0,C10orf107,0.993,0.27,0.0,12164499.0,8977989.0
149233.0,IL23R,0.306,0.576,0.0,12275193.0,10064470.5
55300.0,PI4K2B,0.853,0.955,0.0,9999897.0,6526378.5
2204.0,FCAR,0.247,0.493,0.0,12151494.0,4503928.5
4897.0,NRCAM,0.352,0.96,0.0,13556738.0,5602299.5
8740.0,TNFSF14,0.276,0.449,0.0,13569416.5,7251923.0
57599.0,WDR48,0.376,0.81,0.0,11477797.5,10336529.5
55272.0,IMP3,0.864,0.91,0.0,14978901.5,6922085.0
79072.0,FASTKD3,0.09372,0.796,0.0,14750928.5,3982797.5
8820.0,HESX1,0.636,0.06474,0.0,14093706.5,11736843.5
10231.0,RCAN2,0.297,0.733,0.0,11744108.5,4557476.0
57045.0,TWSG1,0.888,0.553,0.0,11056603.0,1218592.0
56961.0,SHD,0.132,0.692,0.0,12994735.5,13060067.0
472.0,ATM,0.945,0.503,0.0,9183906.5,8227281.5
10758.0,TRAF3IP2,0.194,0.996,0.0,14699590.5,14406082.5
493901.0,RNASE12,0.839,0.821,0.0,12928899.0,12476038.5
6239.0,RREB1,0.285,0.209,0.0,14247137.5,11943101.0
2917.0,GRM7,0.581,0.78,0.0,13799375.5,2606725.5
10512.0,SEMA3C,0.207,0.815,0.0,9821175.0,12143777.0
7639.0,ZNF85,0.114,0.00629,0.0,14142135.0,2068397.5
130617.0,ZFAND2B,0.729,0.668,0.0,13607234.5,6713787.5
10114.0,HIPK3,0.916,0.289,0.0,11698258.0,9872849.0
55615.0,PRR5,0.237,0.908,0.0,13113693.5,2585844.5
892.0,CCNC,0.477,0.985,0.0,13040664.0,5884198.0
245930.0,DEFB116,0.562,0.826,0.0,13752328.0,7494138.5
7140.0,TNNT3,0.926,0.00634,0.0,14936445.5,4524288.0
7077.0,TIMP2,0.495,0.551,0.0,10203267.5,2778114.5
84267.0,C9orf64,0.36,0.741,0.0,15085644.5,3528961.5
5834.0,PYGB,0.873,0.869,0.0,8747177.5,9814347.5
79594.0,MUL1,0.538,0.481,0.0,13103458.0,8694225.0
64518.0,TEKT3,0.516,0.407,0.0,12962354.0,13873215.0
2305.0,FOXM1,0.48,0.223,0.0,13315633.0,11192858.0
340745.0,LRIT2,0.719,0.551,0.0,13213329.0,6891649.0
5471.0,PPAT,0.596,0.732,0.0,15199104.0,7217614.0
338324.0,S100A7A,0.709,0.379,0.0,12819464.0,13573401.5
643664.0,AMAC1L3,0.133,0.05826,0.0,13662791.0,9404081.5
79725.0,THAP9,0.176,0.415,0.0,12082670.0,12026217.0
163059.0,ZNF433,0.275,0.598,0.0,12971968.0,8860045.0
8704.0,B4GALT2,0.642,0.28,0.0,14923606.0,1517466.0
391112.0,OR6Y1,0.938,0.893,0.0,12825345.5,10590443.5
167465.0,ZNF366,0.201,0.01744,0.0,14207193.0,4522057.0
56923.0,NMUR2,0.416,0.652,0.0,14227763.5,10717920.0
9934.0,P2RY14,0.199,0.06747,0.0,14681353.0,11350867.5
55872.0,PBK,0.756,0.239,0.0,12120833.5,3678629.5
6515.0,SLC2A3,0.482,0.05034,0.0,14448558.5,10686093.5
147184.0,TMEM99,0.532,0.935,0.0,14505290.5,15815580.5
84329.0,HVCN1,0.404,0.983,0.0,13627556.0,14549466.0
15.0,AANAT,0.405,0.888,0.0,13499487.0,9086365.5
374864.0,C18orf34,0.318,0.989,0.0,13457896.5,6593949.0
6445.0,SGCG,0.3,0.543,0.0,10737110.5,5135188.0
3766.0,KCNJ10,0.556,0.136,0.0,13010036.0,5939168.5
2178.0,FANCE,0.08968,0.806,0.0,11870476.5,11148188.0
23264.0,ZC3H7B,0.15,0.0704,0.0,13364470.0,13467259.0
7697.0,ZNF138,0.207,0.241,0.0,14043013.0,14212643.5
285521.0,COX18,0.93,0.478,0.0,12961799.0,10746861.0
65985.0,AACS,0.55,0.209,0.0,12643299.0,5600653.0
84675.0,TRIM55,0.243,0.117,0.0,12282333.0,12231283.0
64744.0,SMAP2,0.761,0.607,0.0,13024500.5,8268367.0
55069.0,C7orf42,0.399,0.247,0.0,9001392.5,5532406.5
10175.0,CNIH,0.535,0.738,0.0,9151590.5,3107445.0
57409.0,MIF4GD,0.157,0.08062,0.0,11023412.0,12221990.0
27121.0,DKK4,0.73,0.128,0.0,13950838.0,13668078.5
58158.0,NEUROD4,0.264,0.852,0.0,11261852.0,2524422.5
6737.0,TRIM21,0.904,0.62,0.0,12843622.5,7868069.5
123775.0,C16orf46,0.593,0.629,0.0,11848390.5,9566702.0
256297.0,PTF1A,0.661,0.567,0.0,13364609.5,10115136.5
9662.0,CEP135,0.332,0.197,0.0,13819811.0,8431196.5
55607.0,PPP1R9A,0.428,0.02543,0.0,11289060.5,14463531.5
91304.0,C19orf6,0.181,0.05549,0.0,11354373.5,15501498.5
54577.0,UGT1A7,0.272,0.721,0.0,12874573.0,14076050.5
5287.0,PIK3C2B,0.0611,0.02145,0.0,7468693.5,10868604.0
27252.0,KLHL20,0.91,0.865,0.0,7508389.5,12141187.0
8349.0,HIST2H2BE,0.879,0.596,0.0,14183722.5,13751707.0
5188.0,PET112L,0.423,0.443,0.0,12810913.0,7643040.0
5288.0,PIK3C2G,0.238,0.566,0.0,12747552.0,9525654.5
2867.0,FFAR2,0.03663,0.735,0.0,13963705.5,12672385.0
387263.0,C6orf120,0.06233,1.0,0.0,14970563.5,9279133.5
400360.0,C15orf54,0.331,0.931,0.0,12887556.5,11911090.0
7363.0,UGT2B4,0.41,0.624,0.0,12792798.0,8152988.0
348932.0,SLC6A18,0.504,0.813,0.0,13925956.0,4286579.0
128497.0,C20orf165,0.327,0.176,0.0,12672898.5,7366618.0
126792.0,B3GALT6,0.0836,0.818,0.0,11042207.0,8338372.5
140947.0,C5orf20,0.947,0.738,0.0,13965260.0,6741819.5
196394.0,AMN1,0.499,0.555,0.0,15289016.0,14997011.0
1638.0,DCT,0.761,0.601,0.0,13289515.0,1826246.0
6201.0,RPS7,0.143,0.754,0.0,9561748.5,11933667.0
6050.0,RNH1,0.896,0.616,0.0,11939871.5,15095506.5
6121.0,RPE65,0.641,0.583,0.0,13136746.5,8751782.0
5105.0,PCK1,0.947,0.116,0.0,12223746.5,10888623.5
7096.0,TLR1,0.04212,0.573,0.0,11625328.0,11773814.0
222553.0,SLC35F1,0.69,0.05279,0.0,10543189.5,6394487.0
51816.0,CECR1,0.64,0.946,0.0,13194450.5,5516707.0
112398.0,EGLN2,0.0333,0.968,0.0,12502232.5,11087964.5
2520.0,GAST,0.453,0.751,0.0,14393265.0,10724885.0
1871.0,E2F3,0.847,0.794,0.0,9331966.5,558257.0
64400.0,AKTIP,0.05799,0.164,0.0,10581263.5,12151248.0
346525.0,OR2A12,0.372,0.876,0.0,12568236.0,12622950.0
6788.0,STK3,0.472,0.82,0.0,10536627.0,6514294.5
388649.0,C1orf146,0.162,0.657,0.0,13402618.5,10458508.5
81579.0,PLA2G12A,0.599,0.447,0.0,14878996.0,2869971.5
389289.0,C5orf39,0.664,0.899,0.0,14414780.5,8732250.5
148170.0,CDC42EP5,0.09462,0.91,0.0,14138866.5,7669107.5
57210.0,SLC45A4,0.529,0.973,0.0,10559765.0,3265238.5
55630.0,SLC39A4,0.998,0.241,0.0,9264360.5,9210239.0
81623.0,DEFB126,0.477,0.04316,0.0,14622660.0,8462258.5
239.0,ALOX12,0.991,0.259,0.0,11760517.5,12189486.5
55183.0,RIF1,0.975,0.53,0.0,13974556.5,12645648.0
158055.0,C9orf163,0.34,0.161,0.0,13539887.5,14304721.5
9175.0,MAP3K13,0.219,0.02681,0.0,12489881.0,12347872.5
81448.0,OR6K2,0.947,0.945,0.0,13122620.5,2934076.0
3280.0,HES1,0.715,0.945,0.0,14378301.0,12192151.0
92092.0,ZC3HAV1L,0.65,0.327,0.0,13430693.5,12404626.0
8929.0,PHOX2B,0.317,0.0797,0.0,13681618.5,11257370.5
8654.0,PDE5A,0.47,0.02095,0.0,13623980.0,12369010.0
94025.0,MUC16,0.979,0.901,0.0,14521540.0,13791657.5
403277.0,OR5K3,0.947,0.251,0.0,14261288.0,7956041.0
57683.0,ZDBF2,0.401,0.06826,0.0,10838117.0,13702841.0
91663.0,MYADM,0.209,0.653,0.0,11554373.5,2813228.5
115416.0,C7orf30,0.872,0.718,0.0,10352167.5,472899.5
131076.0,CCDC58,0.427,0.401,0.0,12123110.5,7054246.0
2557.0,GABRA4,0.772,0.629,0.0,11758062.5,991465.5
3396.0,ICT1,0.299,0.46,0.0,13031666.0,6762760.0
128710.0,C20orf94,0.319,0.754,0.0,10954652.5,14459762.5
54934.0,C12orf41,0.528,0.66,0.0,13114528.5,534583.0
58508.0,MLL3,0.761,0.742,0.0,10580074.5,5419254.0
83935.0,TMEM133,0.213,0.18,0.0,15015202.5,7240540.5
256130.0,TMEM196,0.765,0.783,0.0,12149506.0,12626444.0
885.0,CCK,0.755,0.936,0.0,14093041.0,9997523.5
5189.0,PEX1,0.908,0.806,0.0,13353119.5,9499337.5
390168.0,OR5M1,0.172,0.69,0.0,14259845.5,8977042.0
51299.0,NRN1,0.653,0.344,0.0,12557480.0,6876652.5
51239.0,ANKRD39,0.678,0.934,0.0,9713108.0,14563446.5
23151.0,GRAMD4,0.312,0.104,0.0,10676326.5,11823676.0
134548.0,ANKRD43,0.537,0.528,0.0,13540459.5,13218108.0
390054.0,OR52A5,0.998,0.896,0.0,13403628.0,11899323.0
169841.0,ZNF169,0.241,0.928,0.0,11907362.5,15276352.5
26523.0,EIF2C1,0.852,0.327,0.0,12768852.0,2315825.5
116238.0,TLCD1,0.818,0.537,0.0,10648271.0,5773354.5
25981.0,DNAH1,0.509,0.707,0.0,8296478.0,13333730.0
79637.0,ARMC7,0.13,0.328,0.0,9642942.5,1059540.0
6694.0,SPP2,0.813,0.989,0.0,13668748.5,5504583.0
8356.0,HIST1H3J,0.607,0.09921,0.0,13314296.0,4344292.5
26093.0,CCDC9,0.04779,0.258,0.0,12234718.5,2154360.0
401036.0,ASB18,1.0,0.23,0.0,12403290.0,7759330.0
1280.0,COL2A1,0.334,0.503,0.0,10958630.0,12850856.5
8323.0,FZD6,0.158,0.916,0.0,12815378.5,4429208.5
339168.0,TMEM95,0.978,0.06283,0.0,13144481.5,6770313.0
27349.0,MCAT,0.01022,0.867,0.0,12311264.5,9599058.5
57690.0,TNRC6C,0.598,0.847,0.0,14097657.5,10226830.0
84661.0,DPY30,0.165,0.611,0.0,8580846.0,2699428.5
129521.0,NMS,0.178,0.998,0.0,13354671.5,7511194.0
64838.0,FNDC4,0.647,0.837,0.0,14424083.0,3512074.0
26039.0,SS18L1,0.148,0.738,0.0,13763387.5,3593387.5
10224.0,ZNF443,0.732,0.473,0.0,13016197.0,12481335.0
56667.0,MUC13,0.261,0.948,0.0,12403377.5,13071838.5
1088.0,CEACAM8,0.03028,0.135,0.0,11352417.0,13167056.0
8928.0,FOXH1,0.966,0.763,0.0,11037027.0,5518655.0
283687.0,C15orf37,0.772,0.548,0.0,12522023.0,9580038.0
79966.0,SCD5,0.699,0.02062,0.0,14808353.0,7452459.0
6578.0,SLCO2A1,0.147,0.856,0.0,10963262.0,14375257.5
389320.0,C5orf48,0.442,0.54,0.0,13138913.0,10081588.5
149998.0,LIPI,0.876,0.564,0.0,12862071.0,7890899.0
7290.0,HIRA,0.381,0.152,0.0,14275296.0,6695140.5
79901.0,CYBRD1,0.828,0.746,0.0,8598950.0,14225335.5
90196.0,SYS1,0.126,0.425,0.0,14012262.5,7945702.0
154091.0,SLC2A12,0.108,0.03807,0.0,11903045.5,2551573.0
10587.0,TXNRD2,0.932,0.127,0.0,12396577.5,1725660.5
337985.0,KRTAP20-3,0.148,0.179,0.0,13261597.5,8328868.5
896.0,CCND3,0.146,0.562,0.0,12248376.5,12123172.0
5071.0,PARK2,0.948,0.282,0.0,11751480.0,15754037.0
23647.0,ARFIP2,0.181,0.898,0.0,10550533.0,618099.0
2793.0,GNGT2,0.356,0.408,0.0,13353128.5,10352172.5
9683.0,N4BP1,9.3e-05,0.372,0.0,12546185.0,12856643.5
8608.0,RDH16,0.981,0.931,0.0,12113057.0,9058217.0
137902.0,PXDNL,0.853,0.378,0.0,13868144.0,12328235.0
16.0,AARS,0.39,0.61,0.0,13618409.0,4468943.5
57650.0,KIAA1524,0.346,0.542,0.0,8474542.0,6033995.0
171392.0,ZNF675,0.389,0.492,0.0,13849571.5,12480051.5
57405.0,SPC25,0.983,0.259,0.0,10595153.0,7756020.0
644414.0,DEFB131,0.624,0.178,0.0,13641027.5,8363563.0
259232.0,NALCN,0.536,0.747,0.0,13162137.5,5463334.0
219875.0,OR4D5,0.989,0.179,0.0,13797551.5,9899167.0
283.0,ANG,0.944,0.469,0.0,10652024.0,4831251.0
9313.0,MMP20,0.191,0.669,0.0,14555909.5,11955596.0
81846.0,SBF2,0.06316,0.722,0.0,13072222.5,7979656.0
8403.0,SOX14,0.284,0.662,0.0,12983737.5,13058138.5
440163.0,RNASE13,0.106,0.114,0.0,12900284.0,8487331.0
3158.0,HMGCS2,0.958,0.71,0.0,12998947.5,8172087.0
1441.0,CSF3R,0.829,0.54,0.0,13409747.0,15427186.5
83483.0,PLVAP,0.494,0.256,0.0,12987604.5,12155922.5
925.0,CD8A,0.442,0.956,0.0,14136938.0,12015917.5
5555.0,PRH2,0.478,0.198,0.0,12134388.5,14085829.5
10721.0,POLQ,0.101,0.239,0.0,13209170.5,8954555.5
8763.0,CD164,0.692,0.218,0.0,14543673.5,8268230.5
246777.0,SPESP1,0.379,0.954,0.0,13799293.0,12686655.0
131408.0,FAM131A,0.861,0.492,0.0,7120942.5,7314149.5
6359.0,CCL15,0.203,0.409,0.0,13115596.0,10460396.0
930.0,CD19,0.376,0.05722,0.0,13096679.0,9145692.0
54850.0,FBXL12,0.631,0.604,0.0,14668361.0,14346757.5
161779.0,PGBD4,0.736,0.51,0.0,11883247.5,3000257.0
92610.0,TIFA,0.07499,0.8,0.0,9957263.5,8972053.5
64711.0,HS3ST6,0.505,0.757,0.0,12037306.0,12164567.5
623.0,BDKRB1,0.825,0.779,0.0,14482335.0,12230497.0
58524.0,DMRT3,0.737,0.02737,0.0,13630407.0,7031218.0
84498.0,FAM120B,0.898,0.275,0.0,11868156.5,13432735.0
5723.0,PSPH,0.914,0.719,0.0,14563065.5,5505497.5
92014.0,MCART1,0.522,0.366,0.0,14336411.0,8794426.0
3351.0,HTR1B,0.342,0.432,0.0,12449516.5,3592570.0
10877.0,CFHR4,0.47,0.34,0.0,14315088.0,6213024.5
9856.0,KIAA0319,0.882,0.981,0.0,9457855.0,9262999.0
2321.0,FLT1,0.66,0.599,0.0,14709587.5,1219085.5
350383.0,GPR142,0.146,0.365,0.0,13187031.0,8442152.5
8153.0,RND2,0.772,0.0542,0.0,9537989.0,15065459.0
80313.0,LRRC27,0.352,0.871,0.0,14673792.5,13473146.5
83551.0,TAAR8,0.875,0.238,0.0,13238653.5,3798053.5
116966.0,WDR17,0.108,0.719,0.0,14419121.0,6728690.0
23066.0,CAND2,0.05753,0.629,0.0,12052295.5,9629783.5
80133.0,C1orf129,0.278,0.487,0.0,13363289.0,9784456.0
134187.0,POU5F2,0.145,0.179,0.0,14117488.0,10756349.0
79733.0,E2F8,0.349,0.53,0.0,10049785.0,8192004.0
137835.0,TMEM71,0.668,0.259,0.0,12511079.0,4936853.0
150159.0,NHEDC1,0.631,0.978,0.0,12241659.0,13882043.5
59307.0,SIGIRR,0.603,0.415,0.0,11296825.5,14421048.0
1777.0,DNASE2,0.0131,0.158,0.0,11657804.0,12422721.0
26750.0,RPS6KC1,0.633,0.357,0.0,11016715.0,11261092.5
4185.0,ADAM11,0.06954,0.942,0.0,13172476.5,11477256.0
10349.0,ABCA10,0.922,0.318,0.0,11809400.0,10278745.0
1949.0,EFNB3,0.64,0.262,0.0,9520111.0,16168369.0
11226.0,GALNT6,0.983,0.802,0.0,9652202.0,15121891.5
9747.0,FAM115A,0.389,0.55,0.0,12008377.0,13326255.0
401474.0,SAMD12,0.425,0.658,0.0,14579309.5,2286280.0
51181.0,DCXR,0.379,0.118,0.0,11997922.0,15049543.5
10288.0,LILRB2,0.716,0.347,0.0,13439137.0,4782739.5
29899.0,GPSM2,0.179,0.433,0.0,8598830.5,8649987.5
389658.0,FAM150A,0.657,0.09714,0.0,13354445.5,8295729.0
1047.0,CLGN,0.673,0.345,0.0,14599229.5,6070154.5
55212.0,BBS7,0.252,0.69,0.0,12488991.0,7306138.5
10739.0,RFPL2,0.985,0.551,0.0,12326229.0,14275477.0
5897.0,RAG2,0.507,0.192,0.0,12867815.0,10016259.0
23603.0,CORO1C,0.168,0.973,0.0,13061937.5,2121295.0
51693.0,TRAPPC2L,0.861,0.609,0.0,10586483.5,5586029.0
221687.0,RNF182,0.838,0.182,0.0,14476355.0,14240271.5
256892.0,OR51F1,0.501,0.258,0.0,11987556.5,10247412.5
54996.0,MOSC2,0.34,0.07008,0.0,14372736.5,5712278.0
8050.0,PDHX,0.95,0.391,0.0,13755601.0,7636417.5
119749.0,OR4C46,0.394,0.409,0.0,10074884.0,9237010.0
9517.0,SPTLC2,0.373,0.07504,0.0,14933764.0,4459906.5
51105.0,PHF20L1,0.785,0.325,0.0,8503387.5,1050593.0
137362.0,GOT1L1,0.952,0.764,0.0,14728336.0,6190406.0
114815.0,SORCS1,0.415,0.5,0.0,13605921.0,7353739.5
3485.0,IGFBP2,0.367,0.899,0.0,9913204.5,3516602.5
25792.0,CIZ1,0.814,0.116,0.0,15050874.0,6113739.0
55614.0,KIF16B,0.522,0.571,0.0,10677347.5,15752549.5
256933.0,NPB,0.503,0.426,0.0,13385250.5,3391802.5
81932.0,HDHD3,0.191,0.412,0.0,13159151.0,11073134.5
646480.0,FABP9,0.879,0.867,0.0,11870998.0,12016142.5
220108.0,FAM124A,0.11,0.24,0.0,13178258.0,7048155.0
30836.0,DNTTIP2,0.177,0.512,0.0,8232021.0,1987309.5
51465.0,UBE2J1,0.135,0.763,0.0,12204570.5,2666348.5
494188.0,FBXO47,0.395,0.07599,0.0,11551160.5,6102259.5
415116.0,PIM3,0.07556,0.955,0.0,13930534.5,5613856.5
3767.0,KCNJ11,0.32,0.818,0.0,11431644.0,5945435.0
622.0,BDH1,0.805,0.519,0.0,13532949.5,13489224.5
390157.0,OR8K1,0.685,0.417,0.0,13033283.5,7196608.5
5519.0,PPP2R1B,0.672,0.556,0.0,10887760.0,1661447.0
354.0,KLK3,0.513,0.03009,0.0,11522571.5,12898175.5
54969.0,C4orf27,0.82,0.918,0.0,12759062.0,1431710.5
283869.0,NPW,0.739,0.345,0.0,14123557.5,6682580.5
54498.0,SMOX,0.409,0.768,0.0,10360940.5,8036656.0
154288.0,C6orf221,0.919,0.679,0.0,13068040.5,10955608.0
83787.0,ARMC10,0.4,0.237,0.0,13316037.0,12063693.0
85407.0,NKD1,0.03651,0.689,0.0,13275604.5,4929768.0
10483.0,SEC23B,0.381,0.826,0.0,14642665.5,15372842.0
6158.0,RPL28,0.772,0.764,0.0,7017418.5,14506681.0
115861.0,NXNL1,0.155,0.867,0.0,12090078.5,12794120.0
84077.0,C3orf20,0.967,0.08338,0.0,13438700.0,11372364.5
7044.0,LEFTY2,0.892,0.146,0.0,11403061.5,13290381.0
7566.0,ZNF18,0.939,0.599,0.0,11495081.0,8638223.5
9702.0,CEP57,0.186,0.719,0.0,14176742.5,13254738.5
4626.0,MYH8,0.29,0.777,0.0,12599049.0,4390686.0
4289.0,MKLN1,0.148,0.712,0.0,8900534.0,2241214.5
374403.0,TBC1D10C,0.347,0.06953,0.0,12481981.5,12181531.0
22835.0,ZFP30,0.0037,0.964,0.0,14344607.0,9150762.5
203100.0,HTRA4,0.857,0.827,0.0,11985190.0,7008869.0
8799.0,PEX11B,0.485,0.205,0.0,13399030.0,6216082.5
56311.0,ANKRD7,0.997,0.811,0.0,13033081.0,7771170.0
144321.0,GLIPR1L2,0.898,0.58,0.0,13793312.0,8970873.5
255798.0,C3orf43,0.429,0.521,0.0,12968875.0,11519811.0
374907.0,B3GNT8,0.543,0.822,0.0,13168685.5,10369828.5
134265.0,AFAP1L1,0.397,0.805,0.0,13033329.0,6111589.0
286183.0,NKAIN3,0.467,0.574,0.0,13273425.0,13581697.0
3097.0,HIVEP2,0.02171,0.431,0.0,11680650.0,8326677.5
79754.0,ASB13,0.403,0.972,0.0,12896372.0,12906272.5
6563.0,SLC14A1,0.967,0.07682,0.0,10752819.5,14425833.0
9103.0,FCGR2C,0.935,0.68,0.0,10803037.0,5793437.5
338811.0,FAM19A2,0.935,0.784,0.0,12516939.0,12185684.0
4603.0,MYBL1,0.8,0.524,0.0,13493507.5,2781826.5
29097.0,CNIH4,0.996,0.205,0.0,11858726.5,7238536.0
10914.0,PAPOLA,0.29,0.366,0.0,9938169.5,1593004.0
440955.0,TMEM89,0.626,0.985,0.0,11687279.5,13806086.5
55251.0,PCMTD2,0.08437,0.36,0.0,12905946.0,5540741.0
122651.0,RNASE11,0.868,0.829,0.0,11961803.5,13666220.5
3784.0,KCNQ1,0.453,0.379,0.0,10468033.0,11681380.5
30062.0,RAX,0.954,0.651,0.0,7677658.0,16140431.0
147949.0,ZNF583,0.67,0.269,0.0,12507014.0,7457597.0
4489.0,MT1A,0.923,0.193,0.0,15317043.5,11625257.0
56917.0,MEIS3,0.517,0.662,0.0,14246302.5,6610175.0
220032.0,GDPD4,0.8,0.558,0.0,11579245.5,8811771.0
84240.0,ZCCHC9,0.271,0.813,0.0,9434403.0,13154303.0
541565.0,C8orf58,0.13,0.768,0.0,14586845.0,6262178.0
390437.0,OR4N5,0.895,0.757,0.0,11931159.5,10286890.0
257313.0,UTS2D,0.304,0.0037,0.0,12244697.0,7946557.0
3572.0,IL6ST,0.739,0.945,0.0,12018336.0,4507914.5
4148.0,MATN3,0.304,0.994,0.0,13766967.5,8230229.0
1534.0,CYB561,0.09783,0.00367,0.0,13284573.5,5648752.5
50848.0,F11R,0.75,0.308,0.0,9548533.5,8092857.5
11232.0,POLG2,0.586,0.168,0.0,14617670.5,5256593.5
142679.0,DUSP19,0.348,0.536,0.0,13339969.5,9755430.0
6506.0,SLC1A2,0.327,0.709,0.0,12355186.5,12072923.0
7748.0,ZNF195,0.09166,0.147,0.0,11802225.0,13429525.0
114792.0,KLHL32,0.148,0.473,0.0,13299706.0,14466109.5
3743.0,KCNA7,0.667,0.541,0.0,12339568.0,13016198.5
283985.0,FADS6,0.158,0.943,0.0,13337287.0,8981166.5
388533.0,KRTDAP,0.01973,0.526,0.0,12489848.5,12814031.0
258010.0,SVIP,0.871,0.559,0.0,13667766.5,2979828.0
114785.0,MBD6,0.926,0.545,0.0,14571430.5,3689003.5
255928.0,SYT14,0.522,0.389,0.0,14051585.0,14304325.5
5275.0,SERPINB13,0.136,0.958,0.0,10404853.5,6424259.5
66037.0,BOLL,0.706,0.974,0.0,13843610.0,6445156.5
170850.0,KCNG3,0.08952,0.833,0.0,13305934.0,7088868.5
1244.0,ABCC2,0.891,0.88,0.0,12681762.0,11404130.0
7125.0,TNNC2,0.228,0.161,0.0,12917664.0,13086303.0
163126.0,EID2,0.81,0.635,0.0,13380790.5,3731678.5
6343.0,SCT,0.424,0.856,0.0,11827772.5,12593971.0
8761.0,PABPC4,0.876,0.891,0.0,13627147.5,945531.0
8839.0,WISP2,0.883,0.01969,0.0,12613934.5,12730365.5
9786.0,KIAA0586,0.306,0.01939,0.0,10713231.5,14556219.5
201973.0,CCDC111,0.732,0.08316,0.0,6660012.0,7719926.0
6699.0,SPRR1B,0.795,0.589,0.0,14542234.5,11283534.0
