GWAS	Method	AUC
AD2	NETWAS	0.524300509516
AD2	NETWAS	0.509419921909
AD2	NETWAS	0.559159035596
AD2	NETWAS	0.474964106246
AD2	NETWAS	0.481884597202
AD2	NETWAS	0.583993574142
AD2	NETWAS	0.538653634024
AD2	NETWAS	0.535285311575
AD2	NETWAS	0.507627422828
AD2	Permuted-NETWAS	0.369095039658
AD2	Permuted-NETWAS	0.465347206415
AD2	Permuted-NETWAS	0.422311907972
AD2	Permuted-NETWAS	0.477993188941
AD2	Permuted-NETWAS	0.508570728205
AD2	Permuted-NETWAS	0.585527813282
AD2	Permuted-NETWAS	0.428461996393
AD2	Permuted-NETWAS	0.409094689475
AD2	Permuted-NETWAS	0.482530247054
AD2	Permuted-NETWAS	0.370058042827
AD2	Permuted-NETWAS	0.320817939874
AD2	Permuted-NETWAS	0.348834766165
AD2	Permuted-NETWAS	0.299977675836
AD2	Permuted-NETWAS	0.506382084639
AD2	Permuted-NETWAS	0.521571270989
AD2	Permuted-NETWAS	0.336048710451
AD2	Permuted-NETWAS	0.370497960184
AD2	Permuted-NETWAS	0.457323639101
AD2	Permuted-NETWAS	0.483965997234
AD2	Permuted-NETWAS	0.308692854516
AD2	Permuted-NETWAS	0.382570518096
AD2	Permuted-NETWAS	0.503895785548
AD2	Permuted-NETWAS	0.483405704481
AD2	Permuted-NETWAS	0.456579500289
AD2	Permuted-NETWAS	0.538968798697
AD2	Permuted-NETWAS	0.421569957803
AD2	Permuted-NETWAS	0.399447148635
AD2	Permuted-NETWAS	0.33688258365
AD2	Permuted-NETWAS	0.367024582845
AD2	Permuted-NETWAS	0.651769299459
AD2	Permuted-NETWAS	0.476922942237
AD2	Permuted-NETWAS	0.386280268941
AD2	Permuted-NETWAS	0.473478017264
AD2	Permuted-NETWAS	0.356411850192
AD2	Permuted-NETWAS	0.339561483375
AD2	Permuted-NETWAS	0.328642340623
AD2	Permuted-NETWAS	0.449588972738
AD2	Permuted-NETWAS	0.444445660358
AD2	Permuted-NETWAS	0.446395741775
AD2	Permuted-NETWAS	0.38424264178
AD2	Permuted-NETWAS	0.531490203631
AD2	Permuted-NETWAS	0.347983383818
AD2	Permuted-NETWAS	0.514425349745
AD2	Permuted-NETWAS	0.476938262742
AD2	Permuted-NETWAS	0.347449354788
AD2	Permuted-NETWAS	0.318754048991
AD2	Permuted-NETWAS	0.502917461874
AD2	Permuted-NETWAS	0.479485843853
AD2	Permuted-NETWAS	0.331695498398
AD2	Permuted-NETWAS	0.376402920526
AD2	Permuted-NETWAS	0.479790065309
AD2	Permuted-NETWAS	0.528949188451
AD2	Permuted-NETWAS	0.487546618108
AD2	Permuted-NETWAS	0.550025825994
AD2	Permuted-NETWAS	0.472215169926
AD2	Permuted-NETWAS	0.361113056572
AD2	Permuted-NETWAS	0.29852003922
AD2	Permuted-NETWAS	0.326311435225
AD2	Permuted-NETWAS	0.561041269063
AD2	Permuted-NETWAS	0.487660427573
AD2	Permuted-NETWAS	0.489704620664
AD2	Permuted-NETWAS	0.451282982859
AD2	Permuted-NETWAS	0.425286274578
AD2	Permuted-NETWAS	0.380535079579
AD2	Permuted-NETWAS	0.549653756588
AD2	Permuted-NETWAS	0.333706861835
AD2	Permuted-NETWAS	0.432662003397
AD2	Permuted-NETWAS	0.438081084867
AD2	Permuted-NETWAS	0.537465200567
AD2	Permuted-NETWAS	0.337414424037
AD2	Permuted-NETWAS	0.373295046662
AD2	Permuted-NETWAS	0.610563707037
AD2	Permuted-NETWAS	0.559887853904
AD2	Permuted-NETWAS	0.520947507573
AD2	Permuted-NETWAS	0.490840526675
AD2	Permuted-NETWAS	0.283700733633
AD2	Permuted-NETWAS	0.36723031534
AD2	Permuted-NETWAS	0.452018367097
AD2	Permuted-NETWAS	0.49799301385
AD2	Permuted-NETWAS	0.41813159876
AD2	Permuted-NETWAS	0.459131458687
AD2	Permuted-NETWAS	0.450720501462
AD2	Permuted-NETWAS	0.440825643899
AD2	Permuted-NETWAS	0.455800343179
AD2	Permuted-NETWAS	0.428514523839
AD2	Permuted-NETWAS	0.536964001191
AD2	Permuted-NETWAS	0.54785688022
AD2	Permuted-NETWAS	0.471328769282
AD2	Permuted-NETWAS	0.425537968589
AD2	Permuted-NETWAS	0.504081820251
AD2	Permuted-NETWAS	0.404025790976
AD2	Permuted-NETWAS	0.618204261727
AD2	Permuted-NETWAS	0.34421016231
AD2	Permuted-NETWAS	0.464533031009
AD2	Permuted-NETWAS	0.344091975557
AD2	Permuted-NETWAS	0.555385814088
AD2	Permuted-NETWAS	0.359819568224
AD2	Permuted-NETWAS	0.35169751195
AD2	Permuted-NETWAS	0.489010820654
AD2	Permuted-NETWAS	0.566561028137
AD2	Permuted-NETWAS	0.258964684047
AD2	Permuted-NETWAS	0.369491184144
AD2	Permuted-NETWAS	0.657908444662
AD2	Permuted-NETWAS	0.455539894595
AD2	Permuted-NETWAS	0.34875159771
AD2	Permuted-NETWAS	0.402242046469
AD2	Permuted-NETWAS	0.481843012974
AD2	Permuted-NETWAS	0.470002451281
AD2	Permuted-NETWAS	0.511188345911
AD2	Permuted-NETWAS	0.253455868191
AD2	Permuted-NETWAS	0.381428046154
AD2	Permuted-NETWAS	0.45784453627
AD2	Permuted-NETWAS	0.414456866213
AD2	Permuted-NETWAS	0.352516064644
AD2	Permuted-NETWAS	0.41822352179
AD2	Permuted-NETWAS	0.510284436118
AD2	Permuted-NETWAS	0.270905923345
AD2	Permuted-NETWAS	0.455800343179
AD2	Permuted-NETWAS	0.440298180799
AD2	Permuted-NETWAS	0.440147164393
AD2	Permuted-NETWAS	0.630156444242
AD2	Permuted-NETWAS	0.504659622153
AD2	Permuted-NETWAS	0.527421515242
AD2	Permuted-NETWAS	0.458680598113
AD2	Permuted-NETWAS	0.490273667992
AD2	Permuted-NETWAS	0.580682156427
AD2	Permuted-NETWAS	0.490485966417
AD2	Permuted-NETWAS	0.464734386217
AD2	Permuted-NETWAS	0.355229982666
AD2	Permuted-NETWAS	0.24032181815
AD2	Permuted-NETWAS	0.546423318684
AD2	Permuted-NETWAS	0.364684922872
AD2	Permuted-NETWAS	0.507736855007
AD2	Permuted-NETWAS	0.409816941852
AD2	Permuted-NETWAS	0.559741214785
AD2	Permuted-NETWAS	0.416159630907
AD2	Permuted-NETWAS	0.460304571639
AD2	Permuted-NETWAS	0.326466828918
AD2	Permuted-NETWAS	0.386188345911
AD2	Permuted-NETWAS	0.357836657153
AD2	Permuted-NETWAS	0.542028522403
AD2	Permuted-NETWAS	0.314363629997
AD2	Permuted-NETWAS	0.4524254548
AD2	Permuted-NETWAS	0.358121180817
AD2	Permuted-NETWAS	0.390206695498
AD2	Permuted-NETWAS	0.353763591477
AD2	Permuted-NETWAS	0.371323078809
AD2	Permuted-NETWAS	0.602813720169
AD2	Permuted-NETWAS	0.367118694518
AD2	Permuted-NETWAS	0.486542030711
AD2	Permuted-NETWAS	0.376866912962
AD2	Permuted-NETWAS	0.464688424702
AD2	Permuted-NETWAS	0.477535762436
AD2	Permuted-NETWAS	0.420898044228
AD2	Permuted-NETWAS	0.612426242712
AD2	Permuted-NETWAS	0.470689685361
AD2	Permuted-NETWAS	0.474710223592
AD2	Permuted-NETWAS	0.4569668902
AD2	Permuted-NETWAS	0.404555442719
AD2	Permuted-NETWAS	0.516638068391
AD2	Permuted-NETWAS	0.313698282353
AD2	Permuted-NETWAS	0.419407577959
AD2	Permuted-NETWAS	0.412519916656
AD2	Permuted-NETWAS	0.291684905363
AD2	Permuted-NETWAS	0.34327123422
AD2	Permuted-NETWAS	0.41806375081
AD2	Permuted-NETWAS	0.454095389841
AD2	Permuted-NETWAS	0.46836972318
AD2	Permuted-NETWAS	0.477881568119
AD2	Permuted-NETWAS	0.494942044718
AD2	Permuted-NETWAS	0.350878959256
AD2	Permuted-NETWAS	0.442917987148
AD2	Permuted-NETWAS	0.420051039168
AD2	Permuted-NETWAS	0.37747316723
AD2	Permuted-NETWAS	0.521770437554
AD2	Permuted-NETWAS	0.497883581671
AD2	Permuted-NETWAS	0.415877295887
AD2	Permuted-NETWAS	0.301043545252
AD2	Permuted-NETWAS	0.341117608951
AD2	Permuted-NETWAS	0.32172403831
AD2	Permuted-NETWAS	0.512602209655
AD2	Permuted-NETWAS	0.343479155359
AD2	Permuted-NETWAS	0.375273580446
AD2	Permuted-NETWAS	0.505018559697
AD2	Permuted-NETWAS	0.60473534922
AD2	Permuted-NETWAS	0.477610176317
AD2	Permuted-NETWAS	0.558887643794
AD2	Permuted-NETWAS	0.437118081698
AD2	Permuted-NETWAS	0.398587011714
AD2	Permuted-NETWAS	0.603441860872
AD2	Permuted-NETWAS	0.62105387565
AD2	Permuted-NETWAS	0.43479374223
AD2	Permuted-NETWAS	0.483817169471
AD2	Permuted-NETWAS	0.341430584981
AD2	Permuted-NETWAS	0.480707106963
AD2	Permuted-NETWAS	0.477912209129
AD2	Permuted-NETWAS	0.509625654404
AD2	Permuted-NETWAS	0.55465699578
AD2	Permuted-NETWAS	0.380537268223
AD2	Permuted-NETWAS	0.58011967503
AD2	Permuted-NETWAS	0.418711589305
AD2	Permuted-NETWAS	0.468855602052
AD2	Permuted-NETWAS	0.515850156707
AD2	Permuted-NETWAS	0.487537863534
AD2	Permuted-NETWAS	0.340415054366
AD2	Permuted-NETWAS	0.290391417015
AD2	Permuted-NETWAS	0.524690088071
AD2	Permuted-NETWAS	0.396612855217
AD2	Permuted-NETWAS	0.473055609056
AD2	Permuted-NETWAS	0.560310262112
AD2	Permuted-NETWAS	0.381141333847
AD2	Permuted-NETWAS	0.358508570728
AD2	Permuted-NETWAS	0.295020398158
AD2	Permuted-NETWAS	0.335114159648
AD2	Permuted-NETWAS	0.454228897099
AD2	Permuted-NETWAS	0.561584052668
AD2	Permuted-NETWAS	0.366740059181
AD2	Permuted-NETWAS	0.39895908112
AD2	Permuted-NETWAS	0.491586854131
AD2	Permuted-NETWAS	0.533969936792
AD2	Permuted-NETWAS	0.358955054016
AD2	Permuted-NETWAS	0.287106263022
AD2	Permuted-NETWAS	0.309347258943
AD2	Permuted-NETWAS	0.363616864812
AD2	Permuted-NETWAS	0.493613538074
AD2	Permuted-NETWAS	0.402410572024
AD2	Permuted-NETWAS	0.474180571849
AD2	Permuted-NETWAS	0.309452313834
AD2	Permuted-NETWAS	0.576180116611
AD2	Permuted-NETWAS	0.308452103724
AD2	Permuted-NETWAS	0.420191112356
AD2	Permuted-NETWAS	0.385632430445
AD2	Permuted-NETWAS	0.428089926987
AD2	Permuted-NETWAS	0.425179031044
AD2	Permuted-NETWAS	0.458282264983
AD2	Permuted-NETWAS	0.521575648276
AD2	Permuted-NETWAS	0.396787946702
AD2	Permuted-NETWAS	0.499023864969
AD2	Permuted-NETWAS	0.372769772206
AD2	Permuted-NETWAS	0.381434612085
AD2	Permuted-NETWAS	0.396936774465
AD2	Permuted-NETWAS	0.424251046172
AD2	Permuted-NETWAS	0.618744856688
AD2	Permuted-NETWAS	0.477491989565
AD2	Permuted-NETWAS	0.506603137639
AD2	Permuted-NETWAS	0.483018314569
AD2	Permuted-NETWAS	0.488021553762
AD2	Permuted-NETWAS	0.412734403726
AD2	Permuted-NETWAS	0.536373067428
AD2	Permuted-NETWAS	0.437050233747
AD2	Permuted-NETWAS	0.349138987621
AD2	Permuted-NETWAS	0.580583667466
AD2	Permuted-NETWAS	0.556685868366
AD2	Permuted-NETWAS	0.479632482972
AD2	Permuted-NETWAS	0.435577276627
AD2	Permuted-NETWAS	0.417722322413
AD2	Permuted-NETWAS	0.582538126171
AD2	Permuted-NETWAS	0.482830091223
AD2	Permuted-NETWAS	0.431289723881
AD2	Permuted-NETWAS	0.424574965419
AD2	Permuted-NETWAS	0.514425349745
AD2	Permuted-NETWAS	0.390659744717
AD2	Permuted-NETWAS	0.468310629804
AD2	Permuted-NETWAS	0.489393833278
AD2	Permuted-NETWAS	0.530778894472
AD2	Permuted-NETWAS	0.453581058603
AD2	Permuted-NETWAS	0.430591546583
AD2	Permuted-NETWAS	0.62860250731
AD2	Permuted-NETWAS	0.341159193178
AD2	Permuted-NETWAS	0.479061247002
AD2	Permuted-NETWAS	0.276808695043
AD2	Permuted-NETWAS	0.401716772013
AD2	Permuted-NETWAS	0.477958170644
AD2	Permuted-NETWAS	0.369920158283
AD2	Permuted-NETWAS	0.326245775918
AD2	Permuted-NETWAS	0.413428203736
AD2	Permuted-NETWAS	0.595409538984
AD2	Permuted-NETWAS	0.367387897677
AD2	Permuted-NETWAS	0.462832454958
AD2	Permuted-NETWAS	0.498351951395
AD2	Permuted-NETWAS	0.463158562849
AD2	Permuted-NETWAS	0.52201994292
AD2	Permuted-NETWAS	0.393940521422
AD2	Permuted-NETWAS	0.420248017089
AD2	Permuted-NETWAS	0.41104914818
AD2	Permuted-NETWAS	0.438081084867
AD2	Permuted-NETWAS	0.320922994765
AD2	Permuted-NETWAS	0.538342846637
AD2	Permuted-NETWAS	0.463495613958
AD2	Permuted-NETWAS	0.501917251764
AD2	Permuted-NETWAS	0.343814017824
AD2	Permuted-NETWAS	0.414069476301
AD2	Permuted-NETWAS	0.367333181587
AD2	Permuted-NETWAS	0.393069441283
AD2	Permuted-NETWAS	0.349395058918
AD2	Permuted-NETWAS	0.404564197293
AD2	Permuted-NETWAS	0.527640379598
AD2	Permuted-NETWAS	0.492462311558
AD2	Permuted-NETWAS	0.402003484321
AD2	Permuted-NETWAS	0.463366483988
AD2	Permuted-NETWAS	0.506828567927
AD2	Permuted-NETWAS	0.450672351304
AD2	Permuted-NETWAS	0.562190306935
AD2	Permuted-NETWAS	0.499794267505
AD2	Permuted-NETWAS	0.476982035614
AD2	Permuted-NETWAS	0.54187312871
AD2	Permuted-NETWAS	0.40550750267
AD2	Permuted-NETWAS	0.34069957803
AD2	Permuted-NETWAS	0.542518778562
AD2	Permuted-NETWAS	0.477715231208
AD2	Permuted-NETWAS	0.493037924816
AD2	Permuted-NETWAS	0.437122458985
AD2	Permuted-NETWAS	0.384443996988
AD2	Permuted-NETWAS	0.374929963406
AD2	Permuted-NETWAS	0.470453311855
AD2	Permuted-NETWAS	0.349099592037
AD2	Permuted-NETWAS	0.412005585418
AD2	Permuted-NETWAS	0.432854604031
AD2	Permuted-NETWAS	0.494414581619
AD2	Permuted-NETWAS	0.388825661408
AD2	Permuted-NETWAS	0.503506206993
AD2	Permuted-NETWAS	0.376164358377
AD2	Permuted-NETWAS	0.419932852415
AD2	Permuted-NETWAS	0.562085252044
AD2	Permuted-NETWAS	0.42442176037
AD2	Permuted-NETWAS	0.375330485179
AD2	Permuted-NETWAS	0.545379335703
AD2	Permuted-NETWAS	0.523665802882
AD2	Permuted-NETWAS	0.352894699981
AD2	Permuted-NETWAS	0.45658606622
AD2	Permuted-NETWAS	0.451996480661
AD2	Permuted-NETWAS	0.404835589095
AD2	Permuted-NETWAS	0.246725789225
AD2	Permuted-NETWAS	0.458332603785
AD2	Permuted-NETWAS	0.540481151402
AD2	Permuted-NETWAS	0.447385008667
AD2	Permuted-NETWAS	0.347683539649
AD2	Permuted-NETWAS	0.466603487822
AD2	Permuted-NETWAS	0.357359532856
AD2	Permuted-NETWAS	0.319898709576
AD2	Permuted-NETWAS	0.454382102148
AD2	Permuted-NETWAS	0.409876035228
AD2	Permuted-NETWAS	0.519614623641
AD2	Permuted-NETWAS	0.488126608653
AD2	Permuted-NETWAS	0.570141649012
AD2	Permuted-NETWAS	0.299371421568
AD2	Permuted-NETWAS	0.388862868349
AD2	Permuted-NETWAS	0.456923117329
AD2	Permuted-NETWAS	0.328880902772
AD2	Permuted-NETWAS	0.362445940504
AD2	Permuted-NETWAS	0.443410431951
AD2	Permuted-NETWAS	0.39952375116
AD2	Permuted-NETWAS	0.432278990773
AD2	Permuted-NETWAS	0.321542380894
AD2	Permuted-NETWAS	0.396895190237
AD2	Permuted-NETWAS	0.281617144958
AD2	Permuted-NETWAS	0.467253514962
AD2	Permuted-NETWAS	0.596394428589
AD2	Permuted-NETWAS	0.452149685711
AD2	Permuted-NETWAS	0.457450580428
AD2	Permuted-NETWAS	0.329134785425
AD2	Permuted-NETWAS	0.404723968273
AD2	Permuted-NETWAS	0.403358254688
AD2	Permuted-NETWAS	0.46498170294
AD2	Permuted-NETWAS	0.264736137132
AD2	Permuted-NETWAS	0.417639153958
AD2	Permuted-NETWAS	0.399606919615
AD2	Permuted-NETWAS	0.499428764029
AD2	Permuted-NETWAS	0.575783972125
AD2	Permuted-NETWAS	0.299747868261
AD2	Permuted-NETWAS	0.570415229457
AD2	Permuted-NETWAS	0.398177735367
AD2	Permuted-NETWAS	0.58127965612
AD2	Permuted-NETWAS	0.390819515697
AD2	Permuted-NETWAS	0.510553639277
AD2	Permuted-NETWAS	0.399479978289
AD2	Permuted-NETWAS	0.343054558507
AD2	Permuted-NETWAS	0.340666748376
AD2	Permuted-NETWAS	0.368909004955
AD2	Permuted-NETWAS	0.416201215135
AD2	Permuted-NETWAS	0.367422915974
AD2	Permuted-NETWAS	0.57670101378
AD2	Permuted-NETWAS	0.316346541068
AD2	Permuted-NETWAS	0.47412585576
AD2	Permuted-NETWAS	0.601075937177
AD2	Permuted-NETWAS	0.361739008632
AD2	Permuted-NETWAS	0.346258732688
AD2	Permuted-NETWAS	0.348808502443
AD2	Permuted-NETWAS	0.467977955982
AD2	Permuted-NETWAS	0.452084026404
AD2	Permuted-NETWAS	0.553453241819
AD2	Permuted-NETWAS	0.452828165216
AD2	Permuted-NETWAS	0.349583282265
AD2	Permuted-NETWAS	0.413310016984
AD2	Permuted-NETWAS	0.565935076077
AD2	Permuted-NETWAS	0.432320575
AD2	Permuted-NETWAS	0.586567418976
AD2	Permuted-NETWAS	0.342822562289
AD2	Permuted-NETWAS	0.440090259661
AD2	Permuted-NETWAS	0.287703762716
AD2	Permuted-NETWAS	0.455115297743
AD2	Permuted-NETWAS	0.403944811164
AD2	Permuted-NETWAS	0.421346716159
AD2	Permuted-NETWAS	0.569854936704
AD2	Permuted-NETWAS	0.330176579763
AD2	Permuted-NETWAS	0.546810708595
AD2	Permuted-NETWAS	0.507734666363
AD2	Permuted-NETWAS	0.347344299897
AD2	Permuted-NETWAS	0.299010295379
AD2	Permuted-NETWAS	0.508680160384
AD2	Permuted-NETWAS	0.422279078318
AD2	Permuted-NETWAS	0.45276907184
AD2	Permuted-NETWAS	0.375549349535
AD2	Permuted-NETWAS	0.557134540297
AD2	Permuted-NETWAS	0.660554514734
AD2	Permuted-NETWAS	0.365275856635
AD2	Permuted-NETWAS	0.553186227304
AD2	Permuted-NETWAS	0.253151646735
AD2	Permuted-NETWAS	0.531299791641
AD2	Permuted-NETWAS	0.339712499781
AD2	Permuted-NETWAS	0.500004377287
AD2	Permuted-NETWAS	0.502650447359
AD2	Permuted-NETWAS	0.556086180029
AD2	Permuted-NETWAS	0.448477141807
AD2	Permuted-NETWAS	0.352378180099
AD2	Permuted-NETWAS	0.460580340728
AD2	Permuted-NETWAS	0.521277992751
AD2	Permuted-NETWAS	0.503075044211
AD2	Permuted-NETWAS	0.409613398
AD2	Permuted-NETWAS	0.599975049463
AD2	Permuted-NETWAS	0.497334232136
AD2	Permuted-NETWAS	0.522748761228
AD2	Permuted-NETWAS	0.544860627178
AD2	Permuted-NETWAS	0.306064293593
AD2	Permuted-NETWAS	0.463874249295
AD2	Permuted-NETWAS	0.40491219162
AD2	Permuted-NETWAS	0.573501216886
AD2	Permuted-NETWAS	0.587171484601
AD2	Permuted-NETWAS	0.447251501409
AD2	Permuted-NETWAS	0.547497942675
AD2	Permuted-NETWAS	0.512864846882
AD2	Permuted-NETWAS	0.522816609178
AD2	Permuted-NETWAS	0.398731462189
AD2	Permuted-NETWAS	0.464948873286
AD2	Permuted-NETWAS	0.552822912472
AD2	Permuted-NETWAS	0.371358097106
AD2	Permuted-NETWAS	0.389652968676
AD2	Permuted-NETWAS	0.346011415965
AD2	Permuted-NETWAS	0.343295309299
AD2	Permuted-NETWAS	0.529185561956
AD2	Permuted-NETWAS	0.504607094707
AD2	Permuted-NETWAS	0.383275261324
AD2	Permuted-NETWAS	0.335033179836
AD2	Permuted-NETWAS	0.408074781573
AD2	Permuted-NETWAS	0.497903279464
AD2	Permuted-NETWAS	0.356656978271
AD2	Permuted-NETWAS	0.441044508256
AD2	Permuted-NETWAS	0.353638838793
AD2	Permuted-NETWAS	0.450786160769
AD2	Permuted-NETWAS	0.513812529547
AD2	Permuted-NETWAS	0.492643968974
AD2	Permuted-NETWAS	0.379650867578
AD2	Permuted-NETWAS	0.305265438692
AD2	Permuted-NETWAS	0.398952515189
AD2	Permuted-NETWAS	0.387805753506
AD2	Permuted-NETWAS	0.452699035246
AD2	Permuted-NETWAS	0.326453697057
AD2	Permuted-NETWAS	0.559719328349
AD2	Permuted-NETWAS	0.358823735402
AD2	Permuted-NETWAS	0.424872620944
AD2	Permuted-NETWAS	0.335565020223
AD2	Permuted-NETWAS	0.474968483533
AD2	Permuted-NETWAS	0.486655840176
AD2	Permuted-NETWAS	0.363625619386
AD2	Permuted-NETWAS	0.216868313694
AD2	Permuted-NETWAS	0.450650464868
AD2	Permuted-NETWAS	0.427498993224
AD2	Permuted-NETWAS	0.543917321801
AD2	Permuted-NETWAS	0.540201005025
AD2	Permuted-NETWAS	0.333146569082
AD2	Permuted-NETWAS	0.357987673559
AD2	Permuted-NETWAS	0.34790459265
AD2	Permuted-NETWAS	0.538150246004
AD2	Permuted-NETWAS	0.504226270726
AD2	Permuted-NETWAS	0.538312205627
AD2	Permuted-NETWAS	0.403329802322
AD2	Permuted-NETWAS	0.464340430375
AD2	Permuted-NETWAS	0.500146639119
AD2	Permuted-NETWAS	0.714285714286
AD2	Permuted-NETWAS	0.435080454537
AD2	Permuted-NETWAS	0.307465025476
AD2	Permuted-NETWAS	0.532339397335
AD2	Permuted-NETWAS	0.55355829671
AD2	Permuted-NETWAS	0.537340447884
AD2	Permuted-NETWAS	0.578907166494
AD2	Permuted-NETWAS	0.548738903577
AD2	Permuted-NETWAS	0.58039544412
AD2	Permuted-NETWAS	0.36989389456
AD2	Permuted-NETWAS	0.472051021659
AD2	Permuted-NETWAS	0.355203718943
AD2	Permuted-NETWAS	0.403839756273
AD2	Permuted-NETWAS	0.437695883599
AD2	Permuted-NETWAS	0.554090137097
AD2	Permuted-NETWAS	0.425100239875
AD2	Permuted-NETWAS	0.313564775095
AD2	Permuted-NETWAS	0.496682016354
AD2	Permuted-NETWAS	0.481718260291
AD2	Permuted-NETWAS	0.32732696584
AD2	Permuted-NETWAS	0.407363472414
AD2	Permuted-NETWAS	0.480748691191
AD2	Permuted-NETWAS	0.370191550085
AD2	Permuted-NETWAS	0.582643181062
AD2	Permuted-NETWAS	0.452184704008
AD2	Permuted-NETWAS	0.550960376797
AD2	Permuted-NETWAS	0.405393693205
AD2	Permuted-NETWAS	0.5212955019
AD2	Permuted-NETWAS	0.478835816714
AD2	Permuted-NETWAS	0.566832419939
AD2	Permuted-NETWAS	0.471891250678
AD2	Permuted-NETWAS	0.560662633726
AD2	Permuted-NETWAS	0.48111638331
AD2	Permuted-NETWAS	0.461926356521
AD2	Permuted-NETWAS	0.413949100905
AD2	Permuted-NETWAS	0.353363069704
AD2	Permuted-NETWAS	0.53210302383
AD2	Permuted-NETWAS	0.557268047555
AD2	Permuted-NETWAS	0.46633209602
AD2	Permuted-NETWAS	0.450643898937
AD2	Permuted-NETWAS	0.481969954301
AD2	Permuted-NETWAS	0.50676947455
AD2	Permuted-NETWAS	0.403975452174
AD2	Permuted-NETWAS	0.266640257034
AD2	Permuted-NETWAS	0.40998765605
AD2	Permuted-NETWAS	0.475294591424
AD2	Permuted-NETWAS	0.402292385271
AD2	Permuted-NETWAS	0.487796123475
AD2	Permuted-NETWAS	0.448877663579
AD2	Permuted-NETWAS	0.552682839284
AD2	Permuted-NETWAS	0.421287622783
AD2	Permuted-NETWAS	0.484550365066
AD2	Permuted-NETWAS	0.351314499326
AD2	Permuted-NETWAS	0.494246056064
AD2	Permuted-NETWAS	0.443452016178
AD2	Permuted-NETWAS	0.266734368708
AD2	Permuted-NETWAS	0.432920263338
AD2	Permuted-NETWAS	0.387801376219
AD2	Permuted-NETWAS	0.384288603295
AD2	Permuted-NETWAS	0.452245986028
AD2	Permuted-NETWAS	0.532247474305
AD2	Permuted-NETWAS	0.508087037977
AD2	Permuted-NETWAS	0.459785863113
AD2	Permuted-NETWAS	0.301549121916
AD2	Permuted-NETWAS	0.445879221893
AD2	Permuted-NETWAS	0.615989354438
AD2	Permuted-NETWAS	0.362378092553
AD2	Permuted-NETWAS	0.510674014673
AD2	Permuted-NETWAS	0.36770306235
AD2	Permuted-NETWAS	0.503433981755
AD2	Permuted-NETWAS	0.454662248525
AD2	Permuted-NETWAS	0.413281564618
AD2	Permuted-NETWAS	0.438987183303
AD2	Permuted-NETWAS	0.442254828148
AD2	Permuted-NETWAS	0.394063085462
AD2	Permuted-NETWAS	0.580883511635
AD2	Permuted-NETWAS	0.304838653196
AD2	Permuted-NETWAS	0.276856845202
AD2	Permuted-NETWAS	0.40146288936
AD2	Permuted-NETWAS	0.53679766428
AD2	Permuted-NETWAS	0.480880009805
AD2	Permuted-NETWAS	0.38783858316
AD2	Permuted-NETWAS	0.468932204577
AD2	Permuted-NETWAS	0.507679950274
AD2	Permuted-NETWAS	0.392568241906
AD2	Permuted-NETWAS	0.375470558367
AD2	Permuted-NETWAS	0.399436205417
AD2	Permuted-NETWAS	0.503549979864
AD2	Permuted-NETWAS	0.46968290932
AD2	Permuted-NETWAS	0.379839090925
AD2	Permuted-NETWAS	0.454835151367
AD2	Permuted-NETWAS	0.415520546986
AD2	Permuted-NETWAS	0.415161609441
AD2	Permuted-NETWAS	0.401022972003
AD2	Permuted-NETWAS	0.564411780155
AD2	Permuted-NETWAS	0.280152942412
AD2	Permuted-NETWAS	0.380180519321
AD2	Permuted-NETWAS	0.360684082433
AD2	Permuted-NETWAS	0.52223442999
AD2	Permuted-NETWAS	0.492173410607
AD2	Permuted-NETWAS	0.453053595504
AD2	Permuted-NETWAS	0.366834170854
AD2	Permuted-NETWAS	0.465248717455
AD2	Permuted-NETWAS	0.561781030588
AD2	Permuted-NETWAS	0.510575525712
AD2	Permuted-NETWAS	0.335171064381
AD2	Permuted-NETWAS	0.393800448234
AD2	Permuted-NETWAS	0.50864733073
AD2	Permuted-NETWAS	0.527909582757
AD2	Permuted-NETWAS	0.407345963266
AD2	Permuted-NETWAS	0.434760912577
AD2	Permuted-NETWAS	0.532376604276
AD2	Permuted-NETWAS	0.488522753139
AD2	Permuted-NETWAS	0.525600563795
AD2	Permuted-NETWAS	0.610835098839
AD2	Permuted-NETWAS	0.393977728363
AD2	Permuted-NETWAS	0.296576523734
AD2	Permuted-NETWAS	0.479790065309
AD2	Permuted-NETWAS	0.426908059461
AD2	Permuted-NETWAS	0.483272197223
AD2	Permuted-NETWAS	0.448855777144
AD2	Permuted-NETWAS	0.535578589813
AD2	Permuted-NETWAS	0.5140664122
AD2	Permuted-NETWAS	0.416820601264
AD2	Permuted-NETWAS	0.354345770665
AD2	Permuted-NETWAS	0.407897501445
AD2	Permuted-NETWAS	0.508410957225
AD2	Permuted-NETWAS	0.435148302488
AD2	Permuted-NETWAS	0.386050461366
AD2	Permuted-NETWAS	0.415588394936
AD2	Permuted-NETWAS	0.35545979024
AD2	Permuted-NETWAS	0.425721814648
AD2	Permuted-NETWAS	0.426890550313
AD2	Permuted-NETWAS	0.281956384711
AD2	Permuted-NETWAS	0.556528286029
AD2	Permuted-NETWAS	0.603859891793
AD2	Permuted-NETWAS	0.430018121969
AD2	Permuted-NETWAS	0.305396757306
AD2	Permuted-NETWAS	0.373956017019
AD2	Permuted-NETWAS	0.398819007932
